offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
2848892083364892160	2017-06-20T00:00:00+03:00	2017-08-04T00:00:00+03:00	3500000.0	2	False	2	False	45.0	7.0	29.0		11.0	1	2	Россия, Санкт-Петербург, 2-й Рабфаковский переулок, 13	1157084434867682056
6300461494540657991	2017-08-03T00:00:00+03:00	2018-08-08T00:00:00+03:00	2000000.0	1	False	3	False	41.4	5.0	32.0		4.0	1	2	Россия, Ленинградская область, Гатчина, улица Чкалова, 54А	1833539301435671565
1452223300147151873	2015-11-21T00:00:00+03:00	2018-08-04T00:00:00+03:00	6100000.0	7	False	1	False	46.4	12.5	18.4		3.0	1	2	Россия, Санкт-Петербург, Кременчугская улица, 13к1	9078299753075955873
5413859	2016-02-17T00:00:00+03:00	2016-02-26T00:00:00+03:00	3150000.0	4	False	1	False	38.9	10.1	19.9		2.0	1	2	Россия, Санкт-Петербург, Ленинский проспект, 92к3	1861668167106649622
4825916940437808128	2018-05-25T00:00:00+03:00	2018-08-20T00:00:00+03:00	6450000.0	8	False	3	False	96.0	13.0	60.0		1.0	1	2	Россия, Ленинградская область, Всеволожский район, Бугровское сельское поселение, посёлок Бугры, Полевая улица, 18	6024765089294830322
1494473242958057728	2018-07-05T00:00:00+03:00	2018-07-09T00:00:00+03:00	30000.0	4	False	2	False	56.0	10.0	31.0	50.0		2	2	Россия, Санкт-Петербург, проспект Большевиков, 2	5885726753943541169
3375339906972030293	2017-02-26T00:00:00+03:00	2017-02-27T00:00:00+03:00	27000.0	1	False	2	False	46.0	6.0	26.0	100.0	0.0	2	2	Россия, Санкт-Петербург, набережная Чёрной речки, 61	1197810274181005697
4219103497489253377	2018-06-04T00:00:00+03:00	2018-06-21T00:00:00+03:00	25000.0	4	False	2	False	62.0	6.0	30.0		7.0	2	2	Россия, Санкт-Петербург, Сиреневый бульвар, 8к1	6389457006261529712
2332956270686298019	2017-01-27T00:00:00+03:00	2017-04-11T00:00:00+03:00	5150021.0	21	False	2	False	54.94	12.0	30.26		6.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Столичная улица, 9/5	6486121932068619538
3214369412441853952	2018-01-21T00:00:00+03:00	2018-02-20T00:00:00+03:00	45000.0	7	False	3	False	100.0			70.0		2	2	Россия, Санкт-Петербург, Бассейная улица, 89	1947435343262898424
5175901685916328429	2015-10-19T00:00:00+03:00	2018-07-30T00:00:00+03:00	28000.0	14	False	1	False	45.0	11.0	19.0	100.0		2	2	Россия, Санкт-Петербург, Туристская улица, 30к2	1747634664072626165
4617947929233171649	2017-01-27T00:00:00+03:00	2017-02-03T00:00:00+03:00	2431176.0	5	False	1	False	32.92	9.69	15.55		6.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Итальянский переулок, 4	8130593558849740384
9069199666259243187	2015-02-20T00:00:00+03:00	2017-02-15T00:00:00+03:00	3950000.0	3	False	3	False	70.0	8.6	41.1		0.0	1	2	Россия, Ленинградская область, Кировск, Молодёжная улица, 16	7722949274869180783
2627027414146776320	2016-08-22T00:00:00+03:00	2016-08-26T00:00:00+03:00	20000.0	6	False	1	False	40.0	10.0	20.0	50.0	0.0	2	2	Россия, Ленинградская область, Всеволожский район, деревня Новое Девяткино, Арсенальная улица, 5	1966219418622870598
5430800	2016-02-19T00:00:00+03:00	2016-11-09T00:00:00+03:00	1400000.0	1	False	3	False	61.0	5.5	44.6		3.0	1	2	Россия, Ленинградская область, Волосовский район, Изварское сельское поселение, деревня Извара, 4	6799434640388973057
48903334645553408	2018-02-08T00:00:00+03:00	2018-03-09T00:00:00+03:00	24500.0	8	False	1	False	42.0					2	2	Россия, Санкт-Петербург, Светлановский проспект, 103	5263501251510395142
5383801209546353408	2016-04-16T00:00:00+03:00	2016-04-27T00:00:00+03:00	17000.0	4	False	1	False	24.0	6.0	14.0	50.0	3.0	2	2	Россия, Санкт-Петербург, улица Подводника Кузьмина, 1	8687176159080355386
9069199666280516042	2016-10-11T00:00:00+03:00	2017-01-12T00:00:00+03:00	4050000.0	4	False	2	False	51.0	7.6	29.0		0.0	1	2	Россия, Санкт-Петербург, Петергоф, Ботаническая улица, 16к1	5199787332450605884
5867283855235911885	2017-12-20T00:00:00+03:00	2018-01-15T00:00:00+03:00	3500000.0	18	False	1	False	35.14	8.54	14.38		13.0	1	2	Россия, Санкт-Петербург, улица Оптиков, 8	441972161608751699
4918868	2015-12-20T00:00:00+03:00	2017-05-11T00:00:00+03:00	36000000.0	25	False	5	False	500.0	20.0	220.0		10.0	1	2	Россия, Санкт-Петербург, проспект Луначарского, 15к1	3271810337494398799
3490330	2015-08-05T00:00:00+03:00	2016-12-30T00:00:00+03:00	7100000.0	12	False	2	False	67.0	14.7	33.0		2.0	1	2	Россия, Санкт-Петербург, Туристская улица, 24А	8387162957935687790
391221879210518016	2017-08-03T00:00:00+03:00	2018-08-20T00:00:00+03:00	30900000.0	2	False	6	False	160.0	40.0	100.0		10.0	1	2	Россия, Санкт-Петербург, Московский проспект, 190	4373184457909325131
4845146439836375297	2017-11-07T00:00:00+03:00	2018-01-10T00:00:00+03:00	2990000.0	1	False	1	False	28.8	5.5	16.1		10.0	1	2	Россия, Санкт-Петербург, Пушкин, Кадетский бульвар, 19	6618743045391934399
5141797489724517385	2015-05-20T00:00:00+03:00	2018-07-23T00:00:00+03:00	19000.0	8	False	1	False	36.0	6.0	20.0	50.0		2	2	Россия, Санкт-Петербург, Бухарестская улица, 23к1	6742035842980298351
2332956270771438870	2015-12-22T00:00:00+03:00	2017-10-02T00:00:00+03:00	6091789.0	12	False	3	False	93.6	16.8	47.3		5.0	1	2	Россия, Санкт-Петербург, Русановская улица, 19к2Б	555990634595234380
3375339906993303888	2016-06-28T00:00:00+03:00	2017-02-22T00:00:00+03:00	25000.0	8	False	1	False	45.0	12.0	20.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Хошимина, 9	4739890986461292185
6300461494542354893	2017-04-10T00:00:00+03:00	2018-02-07T00:00:00+03:00	4090000.0	2	False	1	False	37.7	9.1	19.3		0.0	1	2	Россия, Санкт-Петербург, Яхтенная улица, 32к3	6033775875199577966
2554639205169876186	2018-05-30T00:00:00+03:00	2018-08-20T00:00:00+03:00	2150000.0	5	False	3	False	53.0	5.0	36.0			1	2	Россия, Ленинградская область, Выборгский район, Приморское городское поселение, Приморск, набережная Лебедева, 2	5327660185441839032
977727588105462785	2017-01-01T00:00:00+03:00	2017-01-19T00:00:00+03:00	5700000.0	5	False	2	False	67.12	12.06	36.37		3.0	1	2	Россия, Санкт-Петербург, Ново-Александровская улица, 8	3662359734601576660
7621245106459701270	2017-11-07T00:00:00+03:00	2018-08-08T00:00:00+03:00	20000000.0	2	False	9	False	240.0		236.0	0.0	2.0	1	2	Россия, Санкт-Петербург, Моховая улица, 28	9115222827675808886
2554639205138601402	2017-10-08T00:00:00+03:00	2018-08-20T00:00:00+03:00	3300000.0	5	False	2	False	44.1	5.4	27.7			1	2	Россия, Ленинградская область, Ломоносовский район, деревня Низино, Центральная улица, 6	721548270095365306
3514878	2015-08-07T00:00:00+03:00	2016-03-03T00:00:00+03:00	75000.0	6	False	3	False	125.0	17.0	75.0		1.0	2	2	Россия, Санкт-Петербург, Московский проспект, 204	4373184457909325817
4550052054184447488	2018-04-24T00:00:00+03:00	2018-05-24T00:00:00+03:00	23000.0	6	False	2	False	48.0					2	2	Россия, Санкт-Петербург, улица Лёни Голикова, 50	6237537559065427554
1334524570379805697	2016-08-27T00:00:00+03:00	2018-08-20T00:00:00+03:00	4950000.0	4	False	3	False	55.0	5.2	39.8		7.0	1	2	Россия, Санкт-Петербург, Пушкин, Артиллерийская улица, 3	3518843561477790132
5283730787009176170	2018-04-01T00:00:00+03:00	2018-08-20T00:00:00+03:00	21374500.0	5	False	4	False	137.9	12.53	93.79		4.0	1	2	Россия, Санкт-Петербург, улица Мира, 36	4146658307118152073
7569506429740848522	2018-01-11T00:00:00+03:00	2018-02-26T00:00:00+03:00	18000.0	1	False	2	False	42.0	7.0	32.0	50.0		2	2	Россия, Ленинградская область, Ломоносовский район, Ропшинское сельское поселение, деревня Яльгелево, 40	67731283880438898
2554639205144977514	2018-02-09T00:00:00+03:00	2018-03-12T00:00:00+03:00	5890000.0	9	False	3	False	68.4	8.4	43.3			1	2	Россия, Санкт-Петербург, Комендантский проспект, 40к3	2153540495534815936
5141797489724315457	2017-04-21T00:00:00+03:00	2017-05-13T00:00:00+03:00	18000.0	18	False	0	True	28.0		18.0		0.0	2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, улица Шувалова, 10/18	8418853354249481393
6201396439706699324	2018-07-01T00:00:00+03:00	2018-07-08T00:00:00+03:00	6266471.0	17	False	2	False	60.81	11.55	35.02		13.0	1	2	Россия, Санкт-Петербург, проспект Народного Ополчения, 1	4556994237785990732
5153034022900435839	2017-10-27T00:00:00+03:00	2017-11-27T00:00:00+03:00	4990000.0	10	False	2	False	60.0	8.3	31.0		0.0	1	2	Россия, Санкт-Петербург, улица Тельмана, 50к3	3135045530373717767
8484999417850008947	2017-06-16T00:00:00+03:00	2018-04-13T00:00:00+03:00	15000.0	5	False	1	False	35.0	9.0	17.0		11.0	2	2	Россия, Санкт-Петербург, Красное Село, Театральная улица, 7	4106687932137810753
4238318114539184395	2016-05-14T00:00:00+03:00	2016-08-24T00:00:00+03:00	28039896.0	13	False	4	False	179.1	19.14	94.89		0.0	1	2	Россия, Санкт-Петербург, Свердловская набережная	8537268233105800909
5028522700621197799	2016-11-15T00:00:00+03:00	2018-02-07T00:00:00+03:00	17900000.0	5	False	4	False	127.0	8.0	97.0		0.0	1	2	Россия, Санкт-Петербург, 7-я линия Васильевского острова, 16-18	1461070147066099539
5148603852642133248	2017-07-17T00:00:00+03:00	2018-05-17T00:00:00+03:00	15000.0	3	False	1	False	35.0	5.0	18.0	50.0		2	2	Россия, Санкт-Петербург, Пушкин, Ленинградская улица, 19	7825656027609685160
1010894728869873408	2017-06-06T00:00:00+03:00	2017-07-19T00:00:00+03:00	18000.0	2	False	1	False	34.8	8.0	28.0	0.0	3.0	2	2	Россия, Санкт-Петербург, Рябиновая улица, 20	6789474829365112826
5950773540169665024	2018-03-16T00:00:00+03:00	2018-04-15T00:00:00+03:00	27000.0	9	False	2	False	50.0					2	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Новгородский проспект, 6	4501382566050624463
7224739391553748225	2015-05-14T00:00:00+03:00	2017-10-05T00:00:00+03:00	30000.0	3	False	1	False	43.0	11.0	20.0	50.0	10.0	2	2	Россия, Санкт-Петербург, Приморский проспект, 137к1	868355544483580185
2980770086747107328	2018-08-09T00:00:00+03:00	2018-08-20T00:00:00+03:00	8536030.0	4	False	3	False	76.9	15.8			3.0	1	2	Россия, Санкт-Петербург, проспект Маршала Блюхера, 7к3	5300783671416269859
7495663080381351425	2017-12-07T00:00:00+03:00	2018-08-20T00:00:00+03:00	5200000.0	2	False	3	False	58.0	6.0	44.0		10.0	1	2	Россия, Санкт-Петербург, проспект Металлистов, 23к2	7342262232736008165
3308132	2015-07-19T00:00:00+03:00	2016-02-28T00:00:00+03:00	15000.0	11	False	1	True	30.0		30.0		3.0	2	2	Россия, Санкт-Петербург, Мебельная улица, 37В	5673064311030175218
6368934677652199425	2016-08-15T00:00:00+03:00	2018-02-27T00:00:00+03:00	5200000.0	15	False	2	False	62.0	13.3	33.0			1	2	Россия, Санкт-Петербург, проспект Героев, 26к2	941528109879252773
6276688697551415447	2017-07-06T00:00:00+03:00	2017-10-05T00:00:00+03:00	1870170.0	7	False	0	True	28.95		14.2		0.0	1	2	Россия, Санкт-Петербург, Колпино, Вознесенское шоссе, 49к2	539324423125753883
439986578810800896	2017-08-08T00:00:00+03:00	2018-03-18T00:00:00+03:00	14500000.0	4	False	2	False	72.0	27.9	24.8		10.0	1	2	Россия, Санкт-Петербург, Наличная улица, 28/16	6934976920852070651
4479289622222234881	2018-04-03T00:00:00+03:00	2018-05-03T00:00:00+03:00	21000.0	16	False	0	True	26.0					2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Привокзальная площадь, 1Ак2	4161094845918159195
5582540279159217409	2016-07-18T00:00:00+03:00	2016-08-03T00:00:00+03:00	40000.0	5	False	3	False	86.0	15.0	57.0	50.0	3.0	2	2	Россия, Санкт-Петербург, Садовая улица, 123	8379096984131802068
7569528469234068039	2017-03-07T00:00:00+03:00	2018-02-07T00:00:00+03:00	1700000.0	4	False	2	False	42.0	6.0	27.0		0.0	1	2	Россия, Ленинградская область, Приозерск, улица Чапаева, 20	4411799430664485524
5730155823204704513	2016-11-04T00:00:00+03:00	2018-07-23T00:00:00+03:00	30000.0	14	False	0	True	35.0			70.0	1.0	2	2	Россия, Санкт-Петербург, проспект Юрия Гагарина, 14к6	8920593155600068929
5152264856293881312	2018-06-22T00:00:00+03:00	2018-06-27T00:00:00+03:00	16000.0	2	False	1	False	32.0	6.0	16.0	100.0		2	2	Россия, Санкт-Петербург, проспект Елизарова, 23	9019595930968374098
7705408936719205121	2017-04-11T00:00:00+03:00	2017-09-22T00:00:00+03:00	3950000.0	9	False	2	False	52.0	8.2	32.0		7.0	1	2	Россия, Санкт-Петербург, Колпинский район, посёлок Металлострой, Полевая улица, 2/30	3898392989115707854
2494838860195619841	2018-01-15T00:00:00+03:00	2018-04-15T00:00:00+03:00	10000000.0	7	False	4	False	98.0	10.0	66.0		3.0	1	2	Россия, Санкт-Петербург, улица Савушкина, 125к1	3173654661061886628
8299373232503941376	2018-07-31T00:00:00+03:00	2018-08-20T00:00:00+03:00	4100000.0	7	False	2	False	46.0	8.0	29.0			1	2	Россия, Санкт-Петербург, проспект Кузнецова, 29к3	2929603598081668766
236598654765414216	2017-04-20T00:00:00+03:00	2018-05-25T00:00:00+03:00	6000000.0	10	False	3	False	68.0	8.2	43.6	0.0		1	2	Россия, Санкт-Петербург, Дунайский проспект, 7	2457965249866474082
8310251211199416623	2018-03-14T00:00:00+03:00	2018-08-20T00:00:00+03:00	22900000.0	5	False	5	False	173.2	7.6	134.0	0.0	2.0	1	2	Россия, Санкт-Петербург, Аптекарский переулок, 4	3756270137055046483
3893213439560935937	2017-05-10T00:00:00+03:00	2017-06-29T00:00:00+03:00	18700000.0	3	False	4	False	170.0	15.0	110.0		1.0	1	2	Россия, Санкт-Петербург, 12-я линия Васильевского острова, 19	381349177261467182
7730362255505018625	2017-04-14T00:00:00+03:00	2017-05-02T00:00:00+03:00	19000.0	7	False	1	False	42.0	8.5	20.0	50.0	11.0	2	2	Россия, Санкт-Петербург, Лыжный переулок, 8к1	3174938286544507217
4159557122222937223	2014-11-27T00:00:00+03:00	2016-07-11T00:00:00+03:00	5700000.0	1	False	3	False	96.4	14.0	54.1		0.0	1	2	Россия, Ленинградская область, Всеволожск, Василеозерская улица, 2	5479003920409977156
3719774290454438145	2017-10-11T00:00:00+03:00	2017-11-17T00:00:00+03:00	4995000.0	6	False	1	False	40.0	11.0	20.5		7.0	1	2	Россия, Санкт-Петербург, проспект Космонавтов, 65к1	9137473764455424594
8409115756984413441	2016-11-20T00:00:00+03:00	2017-01-23T00:00:00+03:00	1750000.0	2	False	1	False	32.0	5.0	16.0		8.0	1	2	Россия, Ленинградская область, Кировский район, Отрадное, улица Гагарина, 20	431179705441316094
5153034022898438670	2016-10-26T00:00:00+03:00	2018-06-10T00:00:00+03:00	12470000.0	20	False	3	False	105.0	19.0	57.0			1	2	Россия, Санкт-Петербург, проспект Наставников, 34	4186945829658162468
7340091001892349674	2016-11-10T00:00:00+03:00	2017-01-01T00:00:00+03:00	670000.0	2	False	2	False	53.0	9.0	32.0		0.0	1	2	Россия, Ленинградская область, Сланцевский район, Выскатское сельское поселение, деревня Выскатка, Садовая улица, 24	1608310902535870935
4216290943293660929	2018-06-10T00:00:00+03:00	2018-07-10T00:00:00+03:00	21000.0	6	False	1	False	35.0					2	2	Россия, Санкт-Петербург, Долгоозёрная улица, 10	6811585385954449765
6302153685266847334	2017-04-25T00:00:00+03:00	2018-02-08T00:00:00+03:00	3990000.0	17	False	1	False	38.0	11.0	17.66			1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Привокзальная площадь, 3к3	5221277477982834622
5283730787039771284	2016-04-14T00:00:00+03:00	2018-08-20T00:00:00+03:00	12125000.0	3	False	2	False	97.0	19.71	44.71		5.0	1	2	Россия, Санкт-Петербург, улица Жукова, 1	580805813953628536
4486463130463557377	2017-12-09T00:00:00+03:00	2017-12-12T00:00:00+03:00	30000.0	5	False	0	True	46.0		34.0	50.0		2	2	Россия, Санкт-Петербург, Капитанская улица, 4	5073909829925141294
3535708541368240129	2016-12-13T00:00:00+03:00	2017-03-07T00:00:00+03:00	21000.0	10	False	1	False	40.0	10.0	16.0	50.0	0.0	2	2	Россия, Санкт-Петербург, посёлок Парголово, Заречная улица, 25	4109971382256730727
2277430669399446785	2018-03-13T00:00:00+03:00	2018-03-15T00:00:00+03:00	22000.0	12	False	1	False	39.0	11.0	20.0	50.0		2	2	Россия, Санкт-Петербург, Морская набережная, 15к3	1756484481996702723
2332956270713172420	2015-09-26T00:00:00+03:00	2018-07-20T00:00:00+03:00	67018776.0	6	False	4	False	172.4	15.43	91.08		5.0	1	2	Россия, Санкт-Петербург, улица Смольного, 2к3	3529482336223603011
8554365743367979776	2017-08-03T00:00:00+03:00	2018-02-11T00:00:00+03:00	8700000.0	18	False	2	False	61.5	12.5	32.1			1	2	Россия, Санкт-Петербург, Московский проспект, 73к5	6441509679222422836
4742676309393001984	2016-10-11T00:00:00+03:00	2016-12-09T00:00:00+03:00	24000.0	6	False	2	False	45.0	6.0	30.0	40.0	0.0	2	2	Россия, Санкт-Петербург, улица Демьяна Бедного, 16к1	7382118871739523305
6186221657633236224	2016-09-23T00:00:00+03:00	2016-10-30T00:00:00+03:00	3160735.0	1	False	0	True	29.0		20.0		0.0	1	2	Россия, Санкт-Петербург, Пулковское шоссе, 40	5266491833525191258
8462871159075291774	2017-11-01T00:00:00+03:00	2018-08-12T00:00:00+03:00	22000.0	3	False	1	False	29.0	7.0	18.0	90.0	11.0	2	2	Россия, Санкт-Петербург, Товарищеский проспект, 16к1	2922874209135801238
437887058790165138	2015-12-22T00:00:00+03:00	2018-05-25T00:00:00+03:00	8136360.0	2	False	3	False	93.2	11.0	58.9		4.0	1	2	Россия, Санкт-Петербург, улица Адмирала Трибуца, 10	4057022322744352756
4842857800064809513	2016-07-14T00:00:00+03:00	2017-04-11T00:00:00+03:00	23500000.0	4	False	4	False	142.0	15.8	99.0		0.0	1	2	Россия, Санкт-Петербург, Казанская улица, 8-10	4550908310222326344
2777941660220746241	2017-05-03T00:00:00+03:00	2017-05-05T00:00:00+03:00	16000.0	7	False	1	False	34.0	8.0	18.0	60.0	0.0	2	2	Россия, Санкт-Петербург, Беговая улица, 7к1	8236768954717623774
8501508496050806273	2018-04-04T00:00:00+03:00	2018-04-20T00:00:00+03:00	16000.0	2	False	1	False	36.0	10.0	17.0	40.0	11.0	2	2	Россия, Санкт-Петербург, улица Олеко Дундича, 35к1	4864744398212815678
1684998831416890726	2017-01-31T00:00:00+03:00	2017-02-01T00:00:00+03:00	22000.0	4	False	2	False	40.0				0.0	2	2	Россия, Санкт-Петербург, проспект Славы, 11	135586439760362453
244178254319594494	2017-02-27T00:00:00+03:00	2018-02-07T00:00:00+03:00	3150000.0	2	False	1	False	38.0	8.0	19.0		0.0	1	2	Россия, Санкт-Петербург, Красное Село, улица Спирина, 3к1	3975683849704883291
1574561304482316289	2018-07-16T00:00:00+03:00	2018-08-13T00:00:00+03:00	20000.0	2	False	2	False	60.0	15.0	30.0	60.0		2	2	Россия, Санкт-Петербург, проспект Славы, 28	135586439760362491
4842857800002751727	2015-04-23T00:00:00+03:00	2017-08-13T00:00:00+03:00	8000000.0	22	False	2	False	65.0	16.0	32.0		0.0	1	2	Россия, Санкт-Петербург, Выборгское шоссе, 17к4	848931414102812684
8409675624867946496	2015-04-18T00:00:00+03:00	2017-10-04T00:00:00+03:00	27000.0	2	False	2	False	60.0	10.0	33.0		0.0	2	2	Россия, Санкт-Петербург, улица Хошимина, 11к1	3733506578261979497
2894685686878887168	2017-01-31T00:00:00+03:00	2017-02-22T00:00:00+03:00	3200000.0	8	False	1	False	31.5	6.1	17.0		7.0	1	2	Россия, Санкт-Петербург, улица Генерала Симоняка, 7к2	1960469653456816031
4842857799834582707	2015-02-19T00:00:00+03:00	2016-10-12T00:00:00+03:00	55000000.0	4	False	4	False	146.0	17.7	82.0		0.0	1	2	Россия, Санкт-Петербург, Мытнинская набережная, 9	6697739012327356618
3919320898175922273	2016-05-19T00:00:00+03:00	2016-10-28T00:00:00+03:00	4000000.0	10	False	1	False	40.0				0.0	1	2	Россия, Санкт-Петербург, Витебский проспект, 101к2	6902699219716580586
6647072845829306368	2016-07-27T00:00:00+03:00	2016-12-12T00:00:00+03:00	22000.0	13	False	1	False	37.0	13.0	18.0	100.0	10.0	2	2	Россия, Санкт-Петербург, Союзный проспект, 4	8797766201483064051
7930788144433968657	2018-08-10T00:00:00+03:00	2018-08-17T00:00:00+03:00	40000.0	17	False	2	False	80.0			100.0		2	2	Россия, Санкт-Петербург, проспект Художников, 10к1	4652022804562849891
6248954606779594343	2018-07-13T00:00:00+03:00	2018-08-20T00:00:00+03:00	3500000.0	14	False	1	False	40.8	9.4	17.1			1	2	Россия, Санкт-Петербург, Русановская улица, 15к1	6563554046625812320
3758724406796740609	2017-11-03T00:00:00+03:00	2018-02-17T00:00:00+03:00	23000.0	6	False	1	False	34.0	9.5	17.0	60.0	10.0	2	2	Россия, Санкт-Петербург, проспект Юрия Гагарина, 14к6	8920593155600068929
1896730477286400801	2017-05-24T00:00:00+03:00	2017-06-01T00:00:00+03:00	33000.0	13	False	2	False	52.0	11.0	32.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Шелгунова, 7к2	4224014818886931676
5253085	2016-01-31T00:00:00+03:00	2016-02-10T00:00:00+03:00	5500000.0	13	False	1	False	49.0	14.0	22.0		2.0	1	2	Россия, Санкт-Петербург, Московский проспект, 183-185	2463745091400969904
3464020066994143842	2015-09-15T00:00:00+03:00	2017-06-05T00:00:00+03:00	5714072.0	11	False	1	False	32.9	9.9	16.6		5.0	1	2	Россия, Санкт-Петербург, Пискарёвский проспект, 1	2602497398498278376
6379337554552518256	2018-06-15T00:00:00+03:00	2018-06-18T00:00:00+03:00	3566466.0	10	False	0	True	26.3		17.4			1	2	Россия, Санкт-Петербург, Комендантский проспект, 60к1	2153540495534756356
2554639205168929565	2018-05-07T00:00:00+03:00	2018-08-17T00:00:00+03:00	3900000.0	5	False	3	False	61.3	8.0	41.2			1	2	Россия, Санкт-Петербург, Кондратьевский проспект, 23	8581452427675856923
1634867992968816852	2016-08-13T00:00:00+03:00	2016-11-03T00:00:00+03:00	4095000.0	3	False	2	False	45.0	9.0	27.0		0.0	1	2	Россия, Санкт-Петербург, проспект Большевиков, 21	2009911364845739970
8089530524184384769	2016-10-06T00:00:00+03:00	2016-11-04T00:00:00+03:00	3600000.0	7	False	2	False	47.0	8.0	30.0		11.0	1	2	Россия, Ленинградская область, Сосновый Бор, Молодёжная улица, 9	117086584304423954
4842857800063707989	2015-08-21T00:00:00+03:00	2016-10-30T00:00:00+03:00	13153000.0	9	False	3	False	113.7	28.3	51.6		0.0	1	2	Россия, Санкт-Петербург, Рыбацкий проспект, 18	4407764451986639758
8310251211230878858	2017-09-28T00:00:00+03:00	2018-04-19T00:00:00+03:00	15000000.0	3	False	3	False	107.0	12.0	67.0	0.0		1	2	Россия, Санкт-Петербург, 6-я линия Васильевского острова, 49	1474223892443793216
4842857800060847123	2016-04-12T00:00:00+03:00	2016-04-25T00:00:00+03:00	4460000.0	2	False	4	False	60.0	7.6	43.6		0.0	1	2	Россия, Санкт-Петербург, Трамвайный проспект, 21к3	5756125609575266524
3652375172926417664	2017-05-25T00:00:00+03:00	2017-08-23T00:00:00+03:00	12087306.0	6	False	4	False	107.1	14.1	67.8		2.0	1	2	Россия, Санкт-Петербург, Военная улица, 18к2	5029857338746773195
5152292968858781617	2017-03-09T00:00:00+03:00	2017-10-23T00:00:00+03:00	8255000.0	11	False	5	False	78.4	11.0	48.6		0.0	1	2	Россия, Санкт-Петербург, улица Орджоникидзе, 52	6794467509409024778
2381173412815018497	2014-11-27T00:00:00+03:00	2016-12-30T00:00:00+03:00	7650000.0	6	False	3	False	82.0	13.0	48.6		1.0	1	2	Россия, Санкт-Петербург, Афонская улица, 24к2	1823817509972773779
8353202309096013831	2017-10-13T00:00:00+03:00	2018-01-10T00:00:00+03:00	5700000.0	4	False	3	False	64.0	7.3	43.7			1	2	Россия, Санкт-Петербург, проспект Космонавтов, 48к1	9137473764455367895
4829394877284735944	2018-07-24T00:00:00+03:00	2018-08-01T00:00:00+03:00	5568666.0	2	False	1	False	51.2	12.69	23.25			1	2	Россия, Санкт-Петербург, территория Лахта, Новая улица, 51к12	7488599067556373257
6379337554553350506	2018-06-08T00:00:00+03:00	2018-06-18T00:00:00+03:00	5257800.0	5	False	3	False	76.2	13.23	39.89			1	2	Россия, Ленинградская область, Ломоносовский район, Аннинское городское поселение, городской посёлок Новоселье, Питерский проспект, 5	7554821946105816662
5592490235564459566	2018-06-17T00:00:00+03:00	2018-08-20T00:00:00+03:00	5990000.0	2	False	2	False	54.0	7.8	30.4		11.0	1	2	Россия, Санкт-Петербург, Мытнинская улица, 15	8175200034235222457
3375339906997061489	2017-02-23T00:00:00+03:00	2017-02-24T00:00:00+03:00	45000.0	6	False	1	False	50.0	14.0	25.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Полтавский проезд, 2	1192688305393967003
4842857800060012102	2016-03-31T00:00:00+03:00	2016-10-02T00:00:00+03:00	5600000.0	6	False	1	False	49.0	9.5	21.5		0.0	1	2	Россия, Санкт-Петербург, Киришская улица, 4	7220145041461921532
1138778555589131265	2018-07-04T00:00:00+03:00	2018-08-18T00:00:00+03:00	1850000.0	3	False	2	False	42.0					1	2	Россия, Ленинградская область, Тихвин, 5-й микрорайон, 18	6973639149317012609
299956327267811840	2017-03-26T00:00:00+03:00	2017-05-06T00:00:00+03:00	50000.0	5	False	2	False	80.0	14.0	43.0	50.0	10.0	2	2	Россия, Санкт-Петербург, улица Льва Толстого, 2	8852517247811559862
3110129094831240705	2018-07-23T00:00:00+03:00	2018-08-20T00:00:00+03:00	6500000.0	7	False	3	False	60.0	10.0	37.0		8.0	1	2	Россия, Санкт-Петербург, улица Нахимова, 3к3	5348931459448376756
5141797489724429940	2017-12-06T00:00:00+03:00	2018-08-17T00:00:00+03:00	20000.0	3	False	2	False	46.0	7.0	30.0	50.0		2	2	Россия, Санкт-Петербург, улица Бабушкина, 89к3	1772043463031994896
7997090819935403776	2017-07-13T00:00:00+03:00	2018-03-05T00:00:00+03:00	15635682.0	7	False	3	False	145.2	35.7	69.0		3.0	1	2	Россия, Санкт-Петербург, Свердловская набережная, 58	5164617829194191158
8824874156733114385	2018-07-30T00:00:00+03:00	2018-08-20T00:00:00+03:00	3650000.0	7	False	1	False	40.0	12.5	17.0	0.0	11.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, улица Шоссе в Лаврики, 85	232500433452710333
6211941662094660865	2017-10-31T00:00:00+03:00	2017-12-24T00:00:00+03:00	5720000.0	16	False	3	False	70.0	12.0	42.0		10.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Воронцовский бульвар, 6	8372601063222427488
